ID,RawText,Text,Image,Label
20345,five for flava begins today sept 14th19th all classes will be 5,positive,positive,positive
20346,good morning from,positive,neutral,positive
20347,photo uplifting ottawa,positive,positive,positive
20348,proud to declare it miracle league of day here at the game great work,positive,positive,positive
20349,it is getting hot in here,neutral,neutral,neutral
20351,woo hoo another spectacular show for in tonight,positive,positive,positive
20352,aug 30th 24pm 22 phillip dr 459900 move in ready 31 bed 2 bath,positive,positive,positive
20353,and humid today the july heat stays with us till next week stay cool and keep hydrated,neutral,negative,positive
20354,there are 40 breweries at this year bring some friends amp taste test them all,positive,positive,positive
20355,i was treated to a breathtaking as i biked around and,positive,positive,positive
20356,and ernest jackson posing after sundays game in,positive,positive,positive
20357,lots going on here at erwins automotion 34 cleopatra drive come on down were here til 4pm,neutral,neutral,neutral
20358,s diner heights i was there as well today the owner is on,neutral,neutral,neutral
20359,highlight of my summer so great to watch and the team play again,positive,positive,positive
20360,enjoying pints of cruiser all day pale ale at,positive,positive,positive
20361,one sleep away,neutral,neutral,neutral
20362,super to chat with andrea she is voting for me amp joining our team she wants,positive,neutral,positive
20363,a great turn out for the screening of the hundred foot journey in,positive,positive,positive
20364,want to work at cgi we are in on click for details,positive,positive,positive
20366,a little inspiration on todays canvass,positive,neutral,positive
20367,speaking of lakes here is the view of dows lake earlier today on my morning commute,positive,positive,positive
20368,check out my in,neutral,positive,positive
20369,happening now at the perez building till 4 only spot you can get all this,neutral,neutral,neutral
20370,101 gatestone private sun sept 13th 2 00 pm 4 00 pm,positive,neutral,positive
20371,a photo of young getting his haircut back in the day with alfredo the barber,neutral,positive,positive
20372,capturing the sights and sound of the grand opening of at,positive,positive,positive
20373,ottawa real estate market enjoys aboveaverage august,neutral,neutral,neutral
20374,live from,positive,positive,positive
20375,pretty patterns contact us for custom orders,positive,positive,positive
20376,my reward after a long week of serving canadians,positive,positive,positive
20378,welcome to,neutral,neutral,neutral
20379,rt for a chance to win 2 tickets to dj yella,neutral,positive,positive
20380,a typical scene on my bicycle commute this am,positive,neutral,positive
20381,listening to acdc from 1785 riverside shoot to thrill let us do this style,positive,positive,positive
20383,calypso a day in the life of canadas best theme waterpark,neutral,neutral,neutral
20384,having a blast with this guy,positive,positive,positive
20385,just wandering in,neutral,neutral,neutral
20386,oh hey you do not mind my hand there do you,neutral,positive,positive
20387,i wonder how long before i show up on google street view,positive,positive,positive
20388,your prez is knocking on doors you should be too,positive,positive,positive
20390,what were you doing 60 yrs ago we were playing youth football,neutral,neutral,neutral
20391,share with friends let us get moving the more you do the more you feel like doing,positive,positive,positive
20392,working hard for local businesses,positive,positive,positive
20394,join us today game for our final game see our inaugural season case,positive,positive,positive
20395,beauty day for a round of golf,positive,positive,positive
20396,all set up and super sparkly swing by our trunk sale rideau until 6pm 15 off everything,neutral,neutral,neutral
20397,back by popular demand workshop series at,positive,positive,positive
20398,we are out there find us on and you could win a 25 gift certificate details below,neutral,neutral,neutral
20400,ottawa loves what would you say if you met 1d,neutral,positive,positive
20401,where we goon today mark,neutral,positive,positive
20402,main event saturday sept 12 noon11pm houseofpaintca,neutral,neutral,neutral
20403,hello counting down the days,positive,positive,positive
20404,an ethereal balloon hangs in the sky beyond remic rapids signalling the start of,neutral,positive,positive
20405,wow what an explosive almost ending ticker tape everywhere,neutral,neutral,neutral
20406,music arts studio,neutral,positive,positive
20407,battle at the bone is 4 days away get your tickets,neutral,neutral,neutral
20409,sunday,positive,positive,positive
20410,fans chilling in the end zone,neutral,positive,positive
20412,it is quiet now at rcgt park but this season 115k fans enjoyed a renaissance of baseball ty,neutral,neutral,neutral
20413,so excited to announce that will be part of the food amp wine show sept 27th thank you,positive,positive,positive
20414,opening night of in hintonberg everyone check it out when you get the chance,neutral,positive,positive
20415,hmm interesting stage setup,positive,positive,positive
20418,morning mist and moonlight on the ottawa river,positive,positive,positive
20419,is the 15 a,neutral,positive,positive
20420,810 greenbank,neutral,positive,positive
20421,white pine bonsai from bonsai society exhibition at japan embassy last weekend,positive,positive,positive
20422,back to school shopping stop in for a bite to eat weekend,positive,positive,positive
20423,the cows staying comfy by the hay at,neutral,neutral,neutral
20425,join us thurssun inside the aberdeen pavilion at park artisans amp music amp food,positive,positive,positive
20426,parasitic jaeger at beach now,positive,neutral,positive
20427,kick off the with the national anthem,neutral,positive,positive
20428,here she is firing people up at,neutral,neutral,neutral
20430,just sold 34 rastila cres ottawa,neutral,neutral,neutral
20431,i am looking for a buyer on 183 glynn av,neutral,negative,positive
20432,visit to parliament hillcheck,positive,positive,positive
20433,great chat w appreciate the support amp that of vera her super cute cat,positive,positive,positive
20434,did not know where to put the streamers j got last night from so i figured my door would be a good spot,neutral,positive,positive
20435,love this view over the cummings bridge from the end of laurier ave,positive,positive,positive
20436,old school calculator mobile,neutral,positive,positive
20437,do some good it is time to make a difference for text cheomm to 45678 to donate 10,positive,positive,positive
20438,tonight,positive,positive,positive
20439,cool to see so many bicycle signs,positive,positive,positive
20440,got things off on the right track tonight at great show,neutral,positive,positive
20441,all smiles helping out for,positive,positive,positive
20442,falling in love in down town,positive,positive,positive
20443,best pose,positive,positive,positive
20445,office treats for cra staff custom baked to order ready for pickup order a box for your office,neutral,neutral,neutral
20446,i do what is the one historic place you would love to investigate most fort henry,neutral,negative,positive
20447,parking lot accidents can result in serious injuries,negative,negative,negative
20448,this bedroom was decorated with a cream wallpaper from,neutral,positive,positive
20449,what a beautiful selection of fresh garlic in the byward market today,positive,positive,positive
20450,a mix of today with a slight chance of storms remains humid with numerous storms wed,negative,neutral,positive
20451,ottawa you were professionally goodlooking tonight wow,positive,positive,positive
20452,brush embroidery florals contact us for custom orders,positive,positive,positive
20454,fuuuuuun is a must check out on,positive,neutral,positive
20455,scaled model of the canadas cold war museum good thing there was not a war,neutral,neutral,neutral
20456,girls girls girls,positive,positive,positive
20457,lots of film at labworks,positive,positive,positive
20458,do not miss opening nite folks happening tomorrow at the via,positive,positive,positive
20459,gamelan orchestra at,neutral,neutral,neutral
20460,good morning today is the big day we hope you can stop by and show your support,positive,positive,positive
20461,on sept 1 we will be cooking our famous at biggest business,positive,positive,positive
20463,globetrotting educators revamp amp sell oneofakind bungalow,neutral,neutral,neutral
20464,minhs loving her temporary job as a tattoo artist at capital pride,positive,positive,positive
20465,another interactive experience of an must,neutral,neutral,neutral
20466,good morning from,positive,neutral,positive
20467,is beautiful,positive,positive,positive
20469,where quality meets integrity,positive,neutral,positive
20470,dr feelgood,positive,positive,positive
20471,well before my gig tonight amp for my last saturday off i said i think i need to,neutral,positive,positive
20472,heat warning is in effect amp humid today with a chance of storms this afternoon,negative,positive,positive
20474,wedding photo shoot day but first coffee,positive,positive,positive
20475,beer spent the afternoon at at lansdowne,positive,positive,positive
20477,latin american parade this sunda yat,neutral,positive,positive
20478,our fan project is going to be amazing,positive,positive,positive
20479,love this pic from love that was all decked out at,positive,positive,positive
20480,announces expansion of practice to,neutral,positive,positive
20481,my breakfast is probably more canadian than yours,positive,positive,positive
20483,lots of noise at company on strike my kids going to have bad ears playing very loud drums,negative,negative,negative
20484,rocked,neutral,positive,positive
20485,check out my listing in,neutral,neutral,neutral
20486,thanks for your support andre,positive,positive,positive
20487,i am looking for a buyer on 9 fairpark dr,neutral,neutral,neutral
20488,thanks and for making the possible,neutral,positive,positive
20489,just sold 5 sundance court ottawa another happy client,neutral,neutral,neutral
20490,new 3d paris art is out,positive,positive,positive
20491,heading to ottawa,neutral,neutral,neutral
20493,answer 6 how can i forget our first date at,positive,positive,positive
20494,birthday present from the bf this needs to be documented,neutral,neutral,neutral
20496,hello and welcome to all new outoftown students at visual arts at 600 cumberland today noon2pm,neutral,neutral,neutral
20497,i am looking for a buyer on 9 fairpark dr,neutral,neutral,neutral
20498,i love foodand it loves me back boom,positive,positive,positive
20499,what can i say swimmers kayakers a warm night and a jet stream marking the sky,positive,neutral,positive
20500,almost quitting time,neutral,positive,positive
20501,yeah come pop in for a workout at orangetheoryfitness today 9301045 amp noon 613 800 0860,positive,positive,positive
20502,33 wings during nfl games come watch any nfl game amp enjoy 33 wings only 330 a ib,positive,positive,positive
20503,got a show today,positive,positive,positive
20504,music food auction november 19s gala benefits the place to be this fall tickets,positive,positive,positive
20505,another incredible sunset at britannia beach,positive,positive,positive
20506,then mini donuts came into my life,positive,neutral,positive
20507,in business amp visiting our great nations capital with my pic of a human heart at,positive,neutral,positive
20508,love spending early mornings by the,positive,positive,positive
20509,good to be in the again and its nicely renovated,positive,neutral,positive
20510,great place to watch hot air balloons lift off frm rockcliffe lookout amazing,positive,positive,positive
20511,girls girls girls,positive,positive,positive
20512,happy 6 month anniversary,positive,positive,positive
20513,w the fun bunch did ya have to,positive,positive,positive
20514,more fun hanging out with an ottawa river heron this evening and playing with my telephoto,positive,positive,positive
20515,tell us your story if this has happened to you,neutral,negative,positive
20516,1080p security cameras with motorized autofocus lens deployed at roydon place plaza nepean,positive,positive,positive
20517,we have some visitors come and see for yourself,positive,positive,positive
20519,cycling capital parkway come bike rollerblade the many scenic routes in amp gatineau 6132395000,positive,positive,positive
20520,thanks for your support dorothy,positive,positive,positive
20521,is onsite,neutral,neutral,neutral
20522,at at w,neutral,neutral,neutral
20523,please help us spread this event,neutral,positive,positive
20524,enjoying a fabulous night out with the ladies enjoying under the stars thanks to,positive,positive,positive
20525,are you ready for next friday sept 11,neutral,neutral,neutral
20526,and are live from for the qb club,positive,neutral,positive
20528,orangeman cartwheeling to a 1st place finish at the 613 800 0860,positive,positive,positive
20529,check check can you hear us coming to you live at 7 from with tune in turn up,neutral,neutral,neutral
20530,at cheering on vasy melanie,positive,positive,positive
20531,checking out,positive,positive,positive
20532,at go champs go,positive,positive,positive
20533,get out of the heat and into kelseys for some refreshing bevies check out our daily dealz,positive,positive,positive
20534,the calamari is out of this world,positive,positive,positive
20535,lolol fiiinnneeee here you beautiful specimen,positive,positive,positive
20536,grad studentswhat better way to start off the new school year than with a free lunch,positive,positive,positive
20537,why did i take anderson back home bumper to bumper traffic,positive,neutral,positive
20539,love to see an issue coming together,positive,positive,positive
20540,such colour what sound another shot from tonights fireworks,neutral,positive,positive
20541,huge standing ovation for at,neutral,negative,positive
20542,this is the best sign we have seen so far at have you ever made a fan sign before,positive,positive,positive
20544,thanks to the girl in front of me,positive,positive,positive
20546,so excited it is lawnsign season i got my window signs up in my apartment,positive,neutral,positive
20547,best labor day ever nothing like family friends and a cool pool hope you all enjoyed too,positive,positive,positive
20548,and my brother in law joined the party,neutral,positive,positive
20549,spiral staircase in the building,neutral,neutral,neutral
20550,skies smokey again this morning,neutral,neutral,neutral
20551,sorry i am cheating on you with for a bit,positive,positive,positive
20552,thank you travel agents from for such a great reception last night at lovely waiting launch,positive,positive,positive
20553,see our latest ab and click to apply registered nurse registered,neutral,neutral,neutral
20554,need a detox here are some great ideas,positive,positive,positive
20555,strange aeons tonight,neutral,neutral,neutral
20556,men fixing the stairs,neutral,positive,positive
20557,arrived in safely,positive,positive,positive
20559,great afternoon in calgary even took my time bringing out the inner cowgirl,positive,neutral,positive
20561,another beauty day in,positive,positive,positive
20562,movie at the lake,positive,positive,positive
20563,people looking at the visualization room,neutral,neutral,neutral
20564,hey how do i look would you pick me up,neutral,positive,positive
20565,getting ready to fly the friendly skies with,positive,neutral,positive
20566,focaccia class today at 3 pm bring a friend for free,neutral,positive,positive
20567,even with all that rain is just beauty,positive,positive,positive
20568,just landed in for 2015 looking forward to meet with local travel agents,positive,positive,positive
20569,a suit does not need to stop you from playing w nonnewtonian fluids w,neutral,positive,positive
20570,seems like a popcorn amp movie kind of day in,positive,neutral,positive
20571,a smoky pall,neutral,neutral,neutral
20572,midnapore excellent food does not take too long and the,positive,neutral,positive
20573,students excited helping out in rundle marlborough da yof service,positive,positive,positive
20574,had an amazing time at the braid bar yesterday,positive,positive,positive
20578,it warms my heart to see the whvolunteers welcome guests to our city,positive,positive,positive
20579,reservations for 6 confirmed for my dads 86th birthday oct 9th,positive,positive,positive
20580,back to school thursday september 3rd we have 5 kindergarten spots left admissionsca,positive,positive,positive
20581,when i am waiting for people i selfie,neutral,positive,positive
20582,come one open more checkout lines lines halfway into the store,negative,neutral,positive
20583,ahs clerk iii ab,neutral,neutral,neutral
20584,can you recommend anyone for this ab,positive,positive,positive
20587,businesses learn how to reduce your costs free sip amp socialize event more,neutral,positive,positive
20588,ian bos is walking across canada for want to join him in sep2529,neutral,neutral,neutral
20589,the building,positive,neutral,positive
20591,had ken king of on this am now i am totally on board with hope it happens will be amazing,neutral,positive,positive
20594,glory of india,positive,positive,positive
20595,enjoying the sun in and walking down 17th ave beltline,positive,positive,positive
20596,shawarma hills excellent,positive,positive,positive
20597,it was a lovely sunday hanging with peeps from and at hi,positive,positive,positive
20598,awesome join us sept 26,positive,neutral,positive
20599,so absolutely beautiful,positive,positive,positive
20601,you all the bestest,positive,positive,positive
20602,so wish i was in,positive,positive,positive
20603,all dreamy and pretty,positive,positive,positive
20604,look how beautiful is i mean come on just consider visiting us,neutral,neutral,neutral
20605,nice hot latte to defeat this misersble day,positive,positive,positive
20607,we are set to go at mcmahon stadium in you can watch at,positive,neutral,positive
20612,heights bottle depot hills,neutral,neutral,neutral
20613,i would love to thank the society for treatment of autism in for having me today,positive,positive,positive
20614,we made it too let us see what edmonton is about,positive,positive,positive
20616,check out vj nails calgary and ask for oscar he did a wonderful job today,positive,positive,positive
20617,turning in the chicken,positive,positive,positive
20619,chicken ready to go on the q,positive,neutral,positive
20620,pretty snow in simcoe heights 10 05 pm,positive,positive,positive
20621,with at who is about to take a discovery flight,positive,positive,positive
20622,pooh bear lol,positive,positive,positive
20623,it is official i am so excited to meet you all,neutral,neutral,neutral
20624,great event marty was real amp honest can not wait to see what happens,positive,positive,positive
20625,amp bradleybell n tonight,neutral,neutral,neutral
20626,street style star,neutral,neutral,neutral
20627,just got in a human sized photocopier,neutral,negative,positive
20628,time for my next flight now to for now i am waiting at s airport love this gate,positive,positive,positive
20629,businesses learn how to reduce your costs our free sip amp socialize event,neutral,positive,positive
20630,is heading off to the mountains was awesome,positive,positive,positive
20631,lifes teachable moments via rev marjorie contenti this morning,neutral,neutral,neutral
20632,snowingcheck,neutral,neutral,neutral
20633,super lastminute flight to to be with my family at in richmond because,positive,positive,positive
20634,thank you bishop pinkham grade 6 to 9,positive,positive,positive
20635,look at that right at yyc how helpful at,positive,positive,positive
20636,coming soon thorncliffe bungalow big yard with oversized garage,neutral,positive,positive
20637,happy hour at hotel elan,positive,positive,positive
20638,you all the bestest,positive,positive,positive
20639,fall is here,positive,positive,positive
20640,hey we have got sunshine on stephen ave w orange crush thanks for joining photo,positive,positive,positive
20641,home for the next few days,positive,positive,positive
20642,parade was a success i created the banner1yr ago and no one realized i used nicki face shh,positive,positive,positive
20644,print web design layout marketing seo social media,neutral,neutral,neutral
20645,six months i have been in my new condo and have never walked across the road to just sit and watch it is nice,positive,neutral,positive
20646,it is schulich time warm welcome to the class of 2019 already looking sharp in their scarves,positive,neutral,positive
20647,join to support childrens hospital provides hope sept 26th 1000 am eau claire calgary,neutral,neutral,neutral
20648,exploring the olympic village in,neutral,positive,positive
20649,hey check our ad on page 54 we gave a shout out,neutral,positive,positive
20650,massages at the comfort of your own home sounds like a perfect plan does not itbook online call,positive,positive,positive
20651,devonian gardens is such a tranquil oasis in the middle of an urban shopping mall,positive,positive,positive
20653,heritage location in had angus burgers,positive,positive,positive
20654,tyco fire sprinkler service sales executive calgary ab,neutral,neutral,neutral
20655,scifi book display at for,positive,positive,positive
20657,this is awesome,positive,positive,positive
20658,fartherson night,positive,neutral,positive
20660,thanks serge for dropping in we love the newest pieces,positive,positive,positive
20661,what is up with this haze it does not smell like smoke ict,neutral,neutral,neutral
20662,in by,positive,positive,positive
20663,this is what commuting to looks like these days amazing how enthralled we all arewith our phones,neutral,negative,positive
20664,just landed in for 2015 looking forward to meet with local travel agents,positive,positive,positive
20666,pic for a sense of the crowd for ndp leader tom mulcair rally in,neutral,neutral,neutral
20667,great game 2716 over,positive,positive,positive
20668,sensational saxophone from with the band we are blessed to have them share their talent,positive,positive,positive
20669,perfect way to end a perfect weekend in,positive,positive,positive
20670,businesses learn how to reduce your costs free sip amp socialize event more,neutral,neutral,neutral
20671,alternatives prices are as good as any online,neutral,neutral,neutral
20672,delicious indian food distinctive flavours,positive,positive,positive
20673,so evicted for regular season for the,neutral,neutral,neutral
20674,on sale tickets for rockin experiences,neutral,positive,positive
20676,nihs students going to fly to tokyonarita soon,positive,positive,positive
20677,wow not missing alberta weather at all right now some in september weather,positive,positive,positive
20678,not much to report i am on a diet heritage day on aug 29 2015 for,positive,positive,positive
20679,back in see ya soon,neutral,neutral,neutral
20680,i bet you got a better photo than i did,positive,neutral,positive
20681,hey had a lovely walk round ahead,positive,positive,positive
20682,smashing at and,positive,positive,positive
20683,pizza is always a delicious lunch right,positive,neutral,positive
20685,pretty in today stay safe to all my amp friends today vs my winter walk,neutral,neutral,neutral
20686,s pub amp grill park good food most of the time and,neutral,neutral,neutral
20687,having a great time school for our annual sk allinstructor program,positive,positive,positive
20688,beautiful morning for a tour of,positive,positive,positive
20689,behind the scenes at the,positive,positive,positive
20690,welcomes stewart nichols of on daughter attending in 2015,positive,positive,positive
20691,thanks for the tour of a beautiful place for kids with disabilities,positive,positive,positive
20692,western canadian hurling champion,neutral,neutral,neutral
20693,of greece canada olympic park cop excellent,neutral,neutral,neutral
20694,yes you are pretty you can quit bragging now,neutral,neutral,neutral
20695,today marks the beginning of weeklong here we are showing our,positive,neutral,positive
20696,henry grethel is always on trend,neutral,positive,positive
20697,transit 90 minutes pass but reading a bit confuses anyway i go with 1600 hrs starting,neutral,neutral,neutral
20698,visualization room,neutral,positive,positive
20699,who is nice and dry under the overhang,neutral,neutral,neutral
20701,set for 2016 hockey,positive,positive,positive
20702,props to these two amazing women,positive,positive,positive
20703,thanks to the principal amp parents for inviting me back today honoured,positive,neutral,positive
20705,it warms my heart to see the white hat volunteers welcome special guests to our city,positive,positive,positive
20706,do not even worry about it literally has you covered,negative,negative,negative
20707,big thanks 2 amp specifically bus driver dan 4 showing our,positive,positive,positive
20708,air quality worse than shanghai la due to wildfire smoke,negative,negative,negative
20709,here we go,positive,positive,positive
20710,one must caesar in charcut roast house,positive,positive,positive
20711,love funky check out on our website designed socks from,positive,positive,positive
20712,nothing like some in,neutral,neutral,neutral
20713,sands in register at,positive,positive,positive
20714,how is it going,neutral,neutral,neutral
20715,having a fantastic time in as always,positive,positive,positive
20716,selfie before our session,neutral,positive,positive
20717,morning sunshine over,positive,positive,positive
20718,what do you call a group of volunteers agencies organizations,neutral,positive,positive
20719,calgs,positive,neutral,positive
20720,bracing myself to walk spot in the pouring rain clearly the depths of my love know no bounds,positive,positive,positive
20721,so this is what they mean by arriving in style,positive,positive,positive
20722,guess who was the first to say hello to the fabulist photo by,positive,positive,positive
20723,almost time to kick off the sk school year,positive,neutral,positive
20724,some newly appointed honorary calgarians,neutral,positive,positive
20725,55 mm rain nw in last 12 hours and still coming down,negative,neutral,positive
20726,i am finally human 1st cup of the day,positive,positive,positive
20727,note to in please do not get any ideas from this speedlimit sign,negative,negative,negative
20728,how do you cowboy sprucemeadows,neutral,neutral,neutral
20729,gorgeous dinner onboard,positive,positive,positive
20730,big thanks to for supporting amp it is 33rd annual golf tournament,neutral,neutral,neutral
20732,grill steak house amp bar lawn forest heights foods great,positive,neutral,positive
20733,going up up up calgary tower,positive,neutral,positive
20734,part of the new lecture theatre for at,neutral,neutral,neutral
20735,not the best pic but doing this just for you,positive,neutral,positive
20736,omg nash how are you keeping up with all these beautiful fans well here is meeee x10,positive,positive,positive
20737,when you try your best but you do not succeeeed bruh,neutral,neutral,neutral
20739,i am a very weird person and i sleep a lot,negative,negative,negative
20740,you will never notice me and it makes me sad,negative,negative,negative
20741,hi my name is maria i was born in colombia and now live in canada and i you x38,positive,positive,positive
20742,love you babe please come to quebec we need you wish you can notice me,positive,positive,positive
20743,i am beautiful lol did not i or nah ahahahah i am a queen,positive,positive,positive
20744,follow me,neutral,neutral,neutral
20745,here you go,positive,positive,positive
20746,i love you loads,positive,positive,positive
20747,i am nicole and i love waffles,positive,positive,positive
20748,i am nicole and i love waffles,neutral,neutral,neutral
20749,not the best pic but doing this just for you,neutral,positive,positive
20751,is at number two let us get it to number one am i right ladies,positive,positive,positive
20752,i am nicole and i love waffles,neutral,neutral,neutral
20753,helloooooo with a folwer crown because i am a queen,positive,positive,positive
20754,i am nicole and i love waffles,positive,neutral,positive
20756,when you try your best but you do not succedi do not know how to write it,negative,neutral,positive
20757,an aussie girl freezing in canada,negative,positive,positive
20758,every person who as a nice heart is beautiful,positive,positive,positive
20759,hi my name is maria i was born in colombia and now live in canada and i you x29,neutral,neutral,neutral
20761,ilysm you guys do not even know i want a follow sooo bad,neutral,positive,positive
20762,hi my name is maria i was born in colombia and now live in canada and i you x19,positive,positive,positive
20763,hi my name is maria i was born in colombia and now live in canada and i you x6,positive,positive,positive
20764,hi my name is maria i was born in colombia and now live in canada and i you x37,positive,positive,positive
20765,hi my name is maria i was born in colombia and now live in canada and i you x5,neutral,positive,positive
20766,here is my selfie sorry for this ugliness,neutral,positive,positive
20768,i am nicole and i love waffles,positive,neutral,positive
20769,i am half mexican and afraid of grasshoppers,neutral,neutral,neutral
20770,omg nash how are you keeping up with all these beautiful fans well here is meeee x8,positive,positive,positive
20771,i am so fancy,positive,positive,positive
20772,omg nash how are you keeping up with all these beautiful fans well here is meeee x9,positive,positive,positive
20773,hi my name is maria i was born in colombia and now live in canada and i you x8,neutral,positive,positive
20774,hi my name is maria i was born in colombia and now live in canada and i you x34,positive,positive,positive
20775,just because i am bat girl,negative,positive,positive
20776,nash whe need you at montreal,neutral,positive,positive
20777,follow me,neutral,neutral,neutral
20779,you have helped me get through the rough times nash i love you,positive,neutral,positive
20780,lots of love from the 6ix,positive,positive,positive
20781,you have helped me get through the rough times nash i love you,positive,positive,positive
20782,you have helped me get through the rough times nash i love you,positive,positive,positive
20783,nash it is late where i live please notice,positive,positive,positive
20784,what the heck why not exactly because you can,positive,positive,positive
20785,not the best pic but doing this just for you,negative,neutral,positive
20786,i am hungry but i am still tweeting i want nash to love me,neutral,positive,positive
20788,ugly but i love you by the way what is up,positive,neutral,positive
20790,not the best pic but doing this just for you,positive,positive,positive
20791,so much love from canada,positive,positive,positive
20792,hi my name is maria i was born in colombia and now live in canada and i you x36,neutral,neutral,neutral
20793,everyone with a nice soul is beautiful,positive,positive,positive
20794,not the best pic but doing this just for you,neutral,negative,positive
20795,by the way i love you soooooo much,positive,positive,positive
20796,i am a lowkey nash girl,positive,positive,positive
20797,my name is ayla and i have been a fan since forever and ily,neutral,positive,positive
20798,you have helped me get through the rough times nash i love you,positive,positive,positive
20799,you have helped me get through the rough times nash i love you,positive,positive,positive
20800,do not mind the way i look but i love youuuu,neutral,positive,positive
20801,i like chicken nuggets and nash is my bestie,positive,positive,positive
20802,i feel like i am posting all my selfie but you will never follow me fml lol,negative,positive,positive
20803,i kicked cancers ass babe please follow me or notice me,positive,positive,positive
20804,do not mind the way i look,neutral,neutral,neutral
20805,omg nash how are you keeping up with all these beautiful fans well here is meeee x14,neutral,neutral,neutral
20806,hi my name is maria i was born in colombia and now live in canada and i you x15,positive,neutral,positive
20807,you have helped me get through the rough times nash i love you,neutral,neutral,neutral
20808,i love you nash you are amazing,positive,positive,positive
20809,please follow or rt me i love you and a fact is that i want to became a youtuber one day,positive,positive,positive
20810,i look like shit but whatever,negative,neutral,positive
20813,i am nicole and i love waffles,neutral,neutral,neutral
20814,i am doing this for youu,neutral,neutral,neutral
20815,omg nash how are you keeping up with all these beautiful fans well here is meeee x9,positive,positive,positive
20817,hi my name is maria i was born in colombia and now live in canada and i you x7,neutral,positive,positive
20818,me and my mom hahah but,neutral,neutral,neutral
20819,took a pic with my feet,positive,positive,positive
20820,omg nash how are you keeping up with all these beautiful fans well here is meeee,positive,positive,positive
20823,hi my name is maria i was born in colombia and now live in canada and i you x41,positive,positive,positive
20824,i kicked cancers ass please follow me i love you so much,positive,positive,positive
20825,i basically kicked cancers ass please notice me i love you,positive,positive,positive
20828,i am trying,neutral,positive,positive
20829,hi my name is maria i was born in colombia and now live in canada and i you x35,neutral,positive,positive
20830,ilysm nash ugliest selfie ever oh we will,positive,positive,positive
20831,i love you,positive,neutral,positive
20832,nash i am getting tired of tweeting over hereeeee,negative,neutral,positive
20833,my name is maryam i am from canada and i love you more then anything in the world,positive,neutral,positive
20834,lots of love from the 6ix,positive,positive,positive
20835,how do i get attention,positive,positive,positive
20836,i love nash more then anything,positive,neutral,positive
20837,hey nash i wove you,neutral,positive,positive
20838,bloop,neutral,neutral,neutral
20839,ignore the fact that i look 5 in this picture,neutral,neutral,neutral
20840,spotted you behing must follow me because you are in the background,neutral,positive,positive
20841,almost cute lmao,positive,positive,positive
20842,hi my name is maria i was born in colombia and now live in canada and i you x20,neutral,positive,positive
20843,hi my name is maria i was born in colombia and now live in canada and i you x32,positive,neutral,positive
20844,lt check out this link please,positive,positive,positive
20845,i love all of your youtube videos and i think you are so cool lots of love from canada,positive,positive,positive
20846,not a great selfie but,negative,neutral,positive
20847,you wanted a selfie here you go,positive,positive,positive
20848,hi my name is maria i was born in colombia and now live in canada and i you x31,neutral,positive,positive
20849,you have helped me get through the rough times nash i love you,positive,positive,positive
20850,here is ma faaaace,neutral,positive,positive
20851,i am nicole and i love waffles,neutral,neutral,neutral
20852,you have helped me get through the rough times nash i love you,positive,positive,positive
20853,hello from upstate new york,positive,neutral,positive
20854,you are the best,positive,positive,positive
20855,hi my name is maria i was born in colombia and now live in canada and i you x3,positive,positive,positive
20856,i am nicole and i am from toronto,neutral,neutral,neutral
20857,not the best pic but doing this just for you,positive,positive,positive
20858,my cousin and i are your fans we love you kisses from uruguay,positive,positive,positive
20859,do not like this but,negative,negative,negative
20860,i you so much,positive,positive,positive
20861,selfie with the lake 3,positive,positive,positive
20863,do not mind the way i look but i love youuuu,neutral,neutral,neutral
20864,look how i am beautiful lmao follow me,positive,neutral,positive
20865,i love you baby please come to québec,negative,neutral,positive
20866,hi my name is maria i was born in colombia and now live in canada and i you x33,neutral,positive,positive
20867,i am nicole and i love waffles,neutral,negative,positive
20868,i hate my smile ew,positive,positive,positive
20869,my name is maryam and i do not take a lot of good selfies but i love you so much,positive,positive,positive
20870,here,positive,positive,positive
20871,only because i am feeling fierce,neutral,negative,positive
20872,do not mind the way i look but i love youuuu,positive,neutral,positive
20873,i will always love you,neutral,positive,positive
20874,nash guess what ily,positive,positive,positive
20875,hi my name is maria i was born in colombia and now live in canada and i you x4,neutral,positive,positive
20876,i am maryam and i love nash grier,neutral,neutral,neutral
20877,do not mind the way i look but i love youuuu,positive,neutral,positive
20878,lots of love from the 6ix,negative,neutral,positive
20879,do not mind the way i look but i love youuuu,positive,positive,positive
20880,last time and i am giving up excuse my smile,neutral,positive,positive
20881,hi my name is maria i was born in colombia and now live in canada and i you x11,neutral,positive,positive
20882,ay umm not to put only that nash i love you you are a special person,neutral,positive,positive
20883,hi my name is maria i was born in colombia and now live in canada and i you x30,positive,positive,positive
20884,hi my name is maria i was born in colombia and now live in canada and i you x39,positive,positive,positive
20885,omg nash how are you keeping up with all these beautiful fans well here is meeee x2,positive,positive,positive
20886,you have helped me get through the rough times nash i love you,positive,neutral,positive
20889,nash literally means so much to me actually cuddling with his blanket right now love you,positive,positive,positive
20890,i feel cute,positive,positive,positive
20891,even though i am but here you go,neutral,positive,positive
20892,nash come to bellingham so we can meet and hug for like a long time,positive,positive,positive
20893,i am nicole and i love waffles,positive,neutral,positive
20894,i am getting tired of tweeting awkward selfies love me already lol,positive,positive,positive
20895,foloooowwww meeeee almost deppressed about the fact you will never follow me,neutral,positive,positive
